"NET_offtake_y","NET_offtake_m","NET_offtake_m2","NET_offtake_f","mortality_y","mortality_a","birth_rate","adu_f_max_yrs","adu_m_max_yrs","min_age_offtake","min_age_repro","prof"
0,0.198543491269513,0.823398123047209,0.237944140715966,0.381332714992542,0.112017520677589,1.34428067202934,10.4153294222604,4.08067176808696,10.3136017298733,18.72500372441,"oc.shp.aridP"
0,0.213256657140828,0.979782838696036,0.216429037166859,0.234774053097758,0.115153132949781,1.15715927362796,8.60029600295937,4.50012998137064,12.4285438244173,18.1929225651361,"oc.shp.aridP"
0,0.213338948066186,0.873688230327694,0.235652857621868,0.340770283645894,0.0722382467371062,1.12516523879469,10.7115653115732,3.76869968165644,10.9509234693181,18.440478723095,"oc.shp.aridP"
0,0.238833449707689,0.76411942082256,0.199805439528573,0.428811069788739,0.0917888661920442,1.17609426728121,10.6602823229926,3.07790176376002,9.27240469808807,18.6564693868554,"oc.shp.aridP"
0,0.214748316556567,0.900394302293326,0.213822315478551,0.425277365530487,0.0943530255542719,1.14794968959541,9.4589110812475,4.73022853455786,13.753082454598,18.0810786057755,"oc.shp.aridP"
0,0.220797188794334,0.86230711770509,0.19852570612489,0.312910366412494,0.151853910391685,1.29954940550298,9.6876137719804,4.22259149619425,9.7475662475836,18.5422021478605,"oc.shp.aridP"
0,0.210971183712717,0.817159379544947,0.244383960314628,0.287526722447235,0.103110771410225,1.34056473943829,11.0357123359235,4.80784106345475,9.4582665180508,18.9621593861489,"oc.shp.aridP"
0,0.204733172572987,0.80343240077274,0.208696213924391,0.405257506051213,0.132862551903469,1.30823625397561,11.9440874900401,3.18362815727014,10.7076678421011,18.0833331281261,"oc.shp.aridP"
0,0.249642675360014,0.847245313365083,0.200945952484251,0.441712527301662,0.143205539728166,1.31360054108203,10.4911739724921,3.86279304196453,12.778685576953,18.351109181724,"oc.shp.aridP"
0,0.216719704562882,0.908449615029104,0.212500557524276,0.346114436737359,0.13908139484853,1.33204438504338,10.135011901696,4.40068400189001,9.48084117447957,18.6196689516543,"oc.shp.aridP"
0,0.23769095963197,0.89171321100315,0.208243560338241,0.244283563402988,0.116214278846106,1.0706477279253,10.3488508592336,4.45675361933233,11.0778304832382,18.2251977751069,"oc.shp.aridP"
0,0.245278221080915,0.985879072100245,0.197249692542552,0.238538931155618,0.130055683422834,1.23897570450711,7.17626965123112,4.4511986660203,11.4793202431977,18.1980014201007,"oc.shp.aridP"
0,0.241009486764641,0.922576294517396,0.247268776127866,0.378959083121877,0.106948233835865,1.34206831332803,11.6522418154438,4.86436573740188,13.1367774287937,18.4824935013328,"oc.shp.aridP"
0,0.204909517598097,0.868015023304865,0.214317919580712,0.237039549290217,0.12557076307457,1.37159919580085,11.8138723273703,3.80818318969477,12.1099869064894,24.0252646346849,"oc.shp.semiaridP"
0,0.227449360854671,0.899304224486828,0.228776024309873,0.435427960547004,0.132123200136533,1.29173210147443,9.45435110193328,3.64330171251111,11.4279830936552,13.3124172564129,"oc.shp.semiaridP"
0,0.250809719643798,0.750519894243598,0.20864046878247,0.285939107120917,0.142825081610498,1.48967115756229,8.58540374814649,4.40883959342167,9.38562134262407,22.5760678762591,"oc.shp.semiaridP"
0,0.188139163823303,0.988355401835456,0.243882236109956,0.165696995400523,0.156563119820159,1.08030650995188,11.927198723508,4.17628253856767,12.9460672581219,13.2500748818759,"oc.shp.semiaridP"
0,0.252310518453471,0.988187242728859,0.177686454030905,0.169417663466609,0.142210451819423,1.4309859559435,10.5656583745952,3.78191865712963,13.8907608344546,29.412331344111,"oc.shp.semiaridP"
0,0.233021576970554,0.95875298688519,0.199844703823188,0.299339342591751,0.119294322764216,1.04369173610939,11.5335419958236,4.20089006817201,11.5870750238223,15.6143418354692,"oc.shp.semiaridP"
0,0.243425993666979,0.848529090389505,0.234310008847191,0.392421163538408,0.14710849766553,1.40687535087525,10.6039027435915,3.99807847746043,10.2180212283705,15.4705679660615,"oc.shp.semiaridP"
0,0.182826114707649,0.983771557262272,0.16250060846544,0.167569428869067,0.1334250680073,1.3673323888956,9.0217985738907,3.41276375026722,9.12388235462364,29.2946488806609,"oc.shp.semiaridP"
0,0.162712681824474,0.870116234727949,0.208708499974401,0.16353608632619,0.14910020053274,1.60323227754024,8.07457213528571,3.46270258034766,11.5523051963956,25.7419808620334,"oc.shp.semiaridP"
0,0.259774614735445,0.929455943043485,0.196209468137714,0.234148484735151,0.146207834152739,1.50565288734736,10.0755569597788,4.63733251159033,10.4081514655601,23.5562951020025,"oc.shp.semiaridP"
0,0.233316068652455,0.824753837003455,0.25904448214159,0.429907482183301,0.136175393532016,1.43571958133727,11.6860423374944,3.05030642770929,10.5884066734894,15.8740726268321,"oc.shp.semiaridP"
0,0.179126890273143,0.914514401636571,0.175314304888358,0.336030918661568,0.135274986348509,1.49781962255194,8.56313109518494,3.10357159269508,13.7732814754953,28.6711741608467,"oc.shp.semiaridP"
0,0.206355922871051,0.974029962231725,0.189348657663278,0.353211611424726,0.145483229080216,1.23887942694416,11.4535134571977,3.43709573912481,12.4907745117624,18.8032750660588,"oc.shp.semiaridP"
0,0.248424778367736,0.927453945895165,0.230736793318504,0.446923574816771,0.121287388669967,1.51997913915772,7.52287352362648,4.04747013538005,10.1077810156858,18.4515830171776,"oc.shp.semiaridP"
0,0.23460200351138,0.891636468676016,0.197433768821104,0.252584998063492,0.145433948900517,1.40083046554426,11.8005917951569,3.58795669382764,11.2301556927373,21.8085197435032,"oc.shp.semiaridP"
0,0.26339117106365,0.822011352657542,0.177099473458073,0.242200636504262,0.123082098830288,0.961371562502608,8.04166686095414,4.16757442793623,12.6838632622629,14.5296127771934,"oc.shp.semiaridP"
0,0.240740585190226,0.880627243932292,0.212631386107051,0.311360572540192,0.141307672446485,1.27974695435265,7.9617575382092,4.5467890225458,11.0665810358222,16.3384323858498,"oc.shp.semiaridP"
0,0.264750745990137,0.875230048707113,0.189456421910057,0.23944409480823,0.152586082386425,1.40028414388926,10.9209973522916,3.35328683900321,13.1561785783677,26.3433031079996,"oc.shp.semiaridP"
0,0.218586338963076,0.969820813214272,0.164784418884076,0.39597375815178,0.146541750878865,1.48319350595852,7.80168644479127,3.80499148684461,9.75804078831337,22.4061353920616,"oc.shp.semiaridP"
0,0.249807615041156,0.919615404063329,0.261777133297148,0.374257845975531,0.135683924478395,1.62260216394199,11.6522418154438,4.86436573740188,13.1367774287937,20.4261297746572,"oc.shp.semiaridP"
0,0.257999057103521,0.807773491513724,0.25818104307811,0.392357241759289,0.0499067041020494,1.2274090040776,10.2024866977893,3.75217127770418,9.32007417905144,17.9263670752437,"oc.shp.semiaridM"
0,0.217100666884587,0.965027505127543,0.232540983018831,0.252209674562486,0.136058238744473,1.73115498865074,11.0868841895601,3.67022631580336,9.28195814266568,26.878134488547,"oc.shp.semiaridM"
0,0.266383495870025,0.897244071386978,0.204981728291789,0.412241453156932,0.0951040861993311,1.52336795080666,10.2991970592772,4.542088168032,13.9443029243895,29.7739147403513,"oc.shp.semiaridM"
0,0.238699889784954,0.830463341780528,0.230670549053361,0.369233824158048,0.158310788920557,1.7514077876838,9.90116856088978,4.9274811201496,10.5471914400381,21.183476766329,"oc.shp.semiaridM"
0,0.25663187860497,0.756852300886195,0.221813231104792,0.290680929774963,0.11046762785657,1.99852074201892,8.58540374814649,4.40883959342167,9.38562134262407,33.1521357525182,"oc.shp.semiaridM"
0,0.208497590481816,0.870285815570131,0.20396352727086,0.414249369076218,0.160777547020379,1.45200637597814,10.692505283436,4.62515091009578,13.2373030833981,20.7860504037961,"oc.shp.semiaridM"
0,0.211692578860705,0.84520782751516,0.207564828527758,0.239622163361083,0.0594466183269476,1.70928983788294,11.3066067063785,3.5517317863116,11.7979755346233,45.2289473357738,"oc.shp.semiaridM"
0,0.212247443548192,0.91962251666758,0.228691515857528,0.142924153291925,0.0335408618216575,1.52972474771485,9.18362122571445,4.13414867645735,10.3089237087138,41.1184652295422,"oc.shp.semiaridM"
0,0.21815328476357,0.986558523077206,0.24019856503977,0.441383956222176,0.0425350444817231,1.36536950865556,8.99207109268638,3.38616407389613,10.8971197170974,24.3431134084105,"oc.shp.semiaridM"
0,0.194503374782677,0.918166298838398,0.21368985127538,0.262435337064983,0.049866821152284,1.6798464178971,11.1643190990132,3.65376506182225,10.0304707486031,44.9770197418076,"oc.shp.semiaridM"
0,0.200863221123309,0.95524275894037,0.185118859872858,0.281387196884057,0.0680107539217344,1.15317686520749,11.8601039293047,4.84200363998534,13.6629506543314,33.0723596002955,"oc.shp.semiaridM"
0,0.200498626822829,0.983936251661587,0.183716098732932,0.139657547177775,0.0735906514132526,1.86495154978035,9.0217985738907,3.41276375026722,9.12388235462364,46.5892977613218,"oc.shp.semiaridM"
0,0.217586445418079,0.907663198405642,0.203435324022404,0.346025451378846,0.132590797672322,1.64258620958559,11.2293839439272,4.11462525674654,9.57147642049356,27.1772058270408,"oc.shp.semiaridM"
0,0.201680343446459,0.936527008064773,0.18649744745289,0.250219164744318,0.0272694064236698,1.34522436428009,10.4812812191749,4.13848217218928,12.2192852032103,44.7805526210649,"oc.shp.semiaridM"
0,0.262074600960456,0.88888056294262,0.231463767296649,0.242489262520103,0.156513613778565,1.67392237465899,8.6270226831804,3.62943667973252,9.78064099181444,22.8196601019539,"oc.shp.semiaridM"
0,0.221506767772995,0.827350093480996,0.212407139251116,0.477432582112085,0.0311020225683129,1.65307164317332,10.8489785178634,4.57485879894765,9.40395591837703,41.9284958796001,"oc.shp.semiaridM"
0,0.25233536560856,0.815658103955383,0.252616836690372,0.138562392074249,0.0360171337315929,2.03664455086505,11.6905064646364,3.10188477792684,9.66741441205842,44.2441583380459,"oc.shp.semiaridM"
0,0.267371279721293,0.982602354478338,0.196588076120408,0.371359003484785,0.0947528983351779,1.00073451995903,7.2404449723463,3.05374878651137,11.6034967011877,13.7268651422353,"oc.shp.semiaridM"
0,0.264034085561377,0.93105686762647,0.211549102132057,0.224603239144848,0.123738426291515,2.01596955862246,10.0755569597788,4.63733251159033,10.4081514655601,35.1125902040049,"oc.shp.semiaridM"
0,0.231473514749624,0.830344872944571,0.227346060885515,0.333115315134439,0.0867089363526453,1.6479021573528,7.50906356122461,3.25030573278479,10.5975343619508,25.4539413605188,"oc.shp.semiaridM"
0,0.212114128525557,0.871791049642952,0.247346617297686,0.351415459371253,0.061209807003109,1.54228087097154,10.7115653115732,3.76869968165644,10.9509234693181,27.2977127545162,"oc.shp.semiaridM"
0,0.252368604801614,0.760435045001598,0.190745430834589,0.471176822874388,0.0731747861095311,1.68348392003671,10.6602823229926,3.07790176376002,9.27240469808807,35.2893673136488,"oc.shp.semiaridM"
0,0.263119011771118,0.874986627749016,0.195895877437585,0.191891157160432,0.0559570941359722,0.977896885174743,11.7262098711811,3.55379543083906,12.9587964833656,29.9932289241867,"oc.shp.semiaridM"
0,0.24287109834864,0.881445399424019,0.183868971892311,0.420310716084556,0.141680925600055,1.92182951469158,11.2581073632755,4.6036561937565,9.97630047236453,30.4073903580585,"oc.shp.semiaridM"
0,0.257721249765793,0.853469467949518,0.181393962531611,0.40759809969147,0.123186443925891,1.56876787879887,10.5965108755731,4.76890240662452,13.0577563179005,31.5995562488991,"oc.shp.semiaridM"
0,0.268565587895557,0.915393689347906,0.253416143514407,0.213776913950278,0.0464088325586522,1.51610334295972,9.75612849096884,4.98290751408646,9.95417518540868,31.9477282681724,"oc.shp.semiaridM"
0,0.199047259301213,0.802568321895674,0.220908777224659,0.174890395224236,0.127416146403401,1.11592682879415,9.47820078553981,4.73203339553624,9.06893131287419,16.1938705167978,"oc.shp.semiaridM"
0,0.205003951956911,0.81124231875211,0.236404492746249,0.283117837209147,0.100446558650889,1.9704279808461,9.01731372821727,4.2873799789832,10.8839190120832,33.659389575985,"oc.shp.semiaridM"
0,0.193584860057551,0.948216175463079,0.269281217717256,0.27728768196004,0.0213796066603079,1.25023528855565,9.66627332329051,4.07314798049349,9.11820693916758,22.6362586262543,"oc.shp.semiaridM"
0,0.230934197835925,0.962239550781764,0.236282930038436,0.422599812612769,0.10336503432651,1.84059164703474,10.6305939906568,4.67081230404088,13.7650766612019,30.3625250363145,"oc.shp.semiaridM"
0,0.181455140590842,0.825876182685017,0.249717309962881,0.385251610830477,0.16901171501494,1.85038829424403,11.0530527071399,3.47160630301945,9.07030677195988,18.2664344853694,"oc.shp.semiaridM"
0,0.240399802491507,0.929569520051004,0.240833430516862,0.27545419404269,0.0934051789880996,1.27625160472766,10.4087402283191,3.05800582445273,9.87807200785726,20.8715283793188,"oc.shp.semiaridM"
0,0.194183391172444,0.933282194240045,0.169687561606472,0.270988680783929,0.125525179857263,1.17030891783267,8.80855789911817,4.84973701809812,9.37684402602958,21.2106764698005,"oc.shp.subhumidM"
0,0.229044810770591,0.973340918786041,0.253806284891492,0.237472843558778,0.0881250057108214,1.14883404493959,11.3134558010555,3.59952321914118,11.9606254321255,18.9731577395077,"oc.shp.subhumidM"
0,0.281425123820073,0.986666506741852,0.126487539298746,0.32477430664932,0.150886781688807,0.909814875507343,11.6324572601775,3.24330204654112,10.4236028725852,14.5499875199888,"oc.shp.subhumidM"
0,0.379656248601863,0.82420316945377,0.364344986917383,0.241212949489743,0.181236850277346,1.84045091855164,11.7026908111875,4.76734225935116,10.9359730741335,14.3811904573312,"oc.shp.subhumidM"
0,0.190518082856261,0.782574945580032,0.0875562855205983,0.295271689278959,0.226778655142093,1.23539851166721,11.2891089999874,3.16318486323068,9.46201422071899,19.8972831119987,"oc.shp.subhumidM"
0,0.110207494537057,0.973644069052856,0.210473451124523,0.169402178768598,0.0842403648215733,0.904433154054727,11.1010668196378,4.71193871407025,13.4936388535541,21.1150797264552,"oc.shp.subhumidM"
0,0.31468486318741,0.834926118311573,0.289427730934418,0.376847304723551,0.176659565490158,1.7713763884914,10.6039027435915,3.99807847746043,10.2180212283705,15.7096897159709,"oc.shp.subhumidM"
0,0.310349125966427,0.772269680850517,0.0872242560295216,0.384632591092722,0.0927243454032149,0.8033794236077,8.20191811556113,4.55164769489877,10.3323867321957,19.1600018428109,"oc.shp.subhumidM"
0,0.104067739331706,0.871708981621932,0.154498635254615,0.373201469381558,0.189794109033764,1.35033058114144,11.7658960024803,4.90201644967683,10.6238564247231,19.2371192451054,"oc.shp.subhumidM"
0,0.167154767890675,0.901184243078336,0.149582922756522,0.432078121278266,0.14158681190006,1.18759297053826,7.19302177061909,4.18578576645348,13.2213426164642,18.1809299837361,"oc.shp.subhumidM"
0,0.376145019446773,0.761439026542123,0.333089071130038,0.42348657592247,0.0517565645858708,1.53540207760471,8.63019717556308,4.95691357951378,9.25609398570494,14.3683950577484,"oc.shp.subhumidM"
0,0.0957420499528684,0.967032809492927,0.197314098805216,0.293590796377064,0.170224632614632,1.47341001578267,9.8139323696366,3.41459631271753,13.9528863237298,21.0464708135737,"oc.shp.subhumidM"
0,0.343729391390861,0.984219744208954,0.357529655037758,0.184675974233572,0.171404770623026,1.88459080787353,9.71857556281495,3.72854288083641,11.9281483239762,15.8270478292432,"oc.shp.subhumidM"
0,0.356910461720862,0.860503462354448,0.131339499846117,0.181520206501116,0.0876327122873901,0.687772695687477,11.7262098711811,3.55379543083906,12.9587964833656,17.9499788359838,"oc.shp.subhumidM"
0,0.346803464301548,0.96471952594367,0.168428743494031,0.407673489237082,0.191913648662953,1.5681785429715,8.23066896947217,3.46026752892742,11.3012593007344,19.8408000275341,"oc.shp.subhumidM"
0,0.305815375236316,0.975015533991046,0.186141491343444,0.344717494921652,0.220371985903294,1.7135893416298,8.72236755439895,4.69375807045354,13.3857833696087,18.9665219422022,"oc.shp.subhumidM"
0,0.242043690914056,0.882586344396278,0.106959802241935,0.376632415277814,0.29041061537484,1.44629422857045,10.2991970592772,4.542088168032,13.9443029243895,14.0592248087246,"oc.shp.humidM"
0,0.0564607234691065,0.916318377872786,0.149609827772714,0.440870262674517,0.329760992739464,1.79647321931504,10.5516398279602,3.33367647019867,13.8236903618206,12.6600679713972,"oc.shp.humidM"
0,0.204334857421697,0.766062456839676,0.0580476910392228,0.400983822098464,0.204917177148687,1.05687903963725,8.20191811556113,4.55164769489877,10.3323867321957,15.3973352989983,"oc.shp.humidM"
0,0.118655439444059,0.989267178955508,0.0708356431095651,0.415040648476611,0.29768569190326,1.25257809651232,10.1923509176995,4.74624753589276,12.6276754773315,11.0171106937584,"oc.shp.humidM"
0,0.0712563380940971,0.793924014326577,0.208121751960723,0.370815310338818,0.267130140850963,1.99296059460964,10.4153294222604,4.08067176808696,10.3136017298733,15.8000297952797,"oc.shp.humidM"
0,0.188812675166845,0.803700840275529,0.235548692330595,0.440602588661509,0.264267225319021,1.80954722716372,11.6860423374944,3.05030642770929,10.5884066734894,11.8914908656571,"oc.shp.humidM"
0,0.162055918483385,0.967249907205514,0.064323990266487,0.39602069605458,0.36341213020043,1.85478005834821,7.80168644479127,3.80499148684461,9.75804078831337,14.7161666560266,"oc.shp.humidM"
0,0.160176636663158,0.909858590008597,0.14711720722365,0.359534648132064,0.343143562852983,1.84765857687255,10.5903226844058,3.92731203132356,12.3029309772619,13.4011796907131,"oc.shp.humidM"
